,Date,Open,Open_vn30,Open_vnind,High,High_vn30,High_vnind,Low,Low_vn30,Low_vnind,Close,Close_vn30,Close_vnind,Volume,Volume_vn30,Volume_vnind
1042,2022-10-18,1055.3,1047.2,1051.58,1069.7,1068.9,1071.74,1049.2,1047.2,1051.58,1057.9,1059.06,1063.66,350908.0,141637840.0,508458080.0
1043,2022-10-19,1058.9,1059.06,1063.66,1059.0,1062.27,1065.99,1045.9,1044.69,1052.29,1053.0,1053.65,1060.07,330140.0,123134696.0,393731200.0
1044,2022-10-20,1045.6,1051.69,1057.89,1059.3,1060.79,1065.28,1040.0,1041.08,1048.21,1058.0,1053.26,1058.45,279390.0,128346300.0,376852672.0
1045,2022-10-21,1038.0,1058.46,1062.16,1038.3,1058.46,1062.16,982.6,1002.09,1013.69,985.0,1010.57,1019.82,417813.0,211428264.0,729793568.0
1046,2022-10-24,995.0,1006.84,1016.34,996.0,1013.24,1023.51,931.0,961.79,977.41,942.0,973.88,986.15,462274.0,226716864.0,628895520.0
1047,2022-10-25,940.0,973.88,986.15,984.6,1006.69,1011.39,933.0,950.19,962.45,961.0,991.52,997.7,644594.0,209356992.0,730232672.0
1048,2022-10-26,969.0,991.52,997.7,976.4,999.59,1004.55,955.2,979.4,984.71,967.5,988.69,992.85,469159.0,101703708.0,381581792.0
1049,2022-10-27,975.5,988.69,992.85,1025.0,1024.76,1023.49,972.1,986.54,990.48,1025.0,1023.35,1022.16,474283.0,168957264.0,613518352.0
1050,2022-10-28,1027.3,1023.11,1022.16,1036.8,1046.04,1044.57,1013.6,1023.11,1022.16,1016.0,1029.83,1028.56,444719.0,152128944.0,611028768.0
1051,2022-10-31,1023.8,1030.04,1028.56,1025.5,1031.66,1030.32,984.5,999.47,1005.0,1024.0,1018.44,1021.42,477212.0,199617968.0,625073472.0
1052,2022-11-01,1030.5,1018.44,1021.42,1046.6,1049.77,1043.53,1018.0,1018.44,1021.42,1018.0,1031.13,1028.41,472672.0,238575600.0,580676672.0
1053,2022-11-02,1015.0,1031.13,1028.41,1028.8,1039.42,1034.73,1005.6,1020.48,1018.64,1021.0,1025.73,1021.52,487585.0,162079696.0,532856288.0
1054,2022-11-03,1011.0,1025.73,1021.52,1023.8,1029.53,1023.95,1001.1,1010.57,1010.65,1001.1,1020.63,1017.03,392884.0,123462980.0,408940240.0
1055,2022-11-04,995.2,1020.63,1017.03,996.1,1020.63,1017.03,958.6,971.72,974.61,980.0,995.04,994.12,490878.0,231128304.0,678197696.0
1056,2022-11-07,981.0,995.04,994.12,990.8,999.43,996.18,950.0,968.84,969.61,950.0,969.96,971.22,429279.0,189562304.0,572437856.0
1057,2022-11-08,945.6,969.96,971.22,984.7,981.51,981.86,940.1,950.81,956.97,972.1,975.18,976.99,435199.0,218091104.0,614127424.0
1058,2022-11-09,978.2,975.18,976.99,987.4,993.28,994.79,956.3,969.19,976.99,959.0,974.17,981.33,410480.0,167397040.0,546616128.0
1059,2022-11-10,951.0,974.17,981.33,959.3,974.17,981.33,906.2,925.02,935.78,912.8,933.55,942.65,469015.0,258307672.0,653439424.0
1060,2022-11-11,932.7,933.55,942.65,959.5,963.55,966.7,931.5,933.55,942.65,938.0,948.85,952.88,533624.0,219714152.0,681151200.0
1061,2022-11-14,934.1,948.85,952.88,937.5,948.85,952.88,912.7,913.5,923.53,932.0,936.31,941.04,592383.0,242161504.0,657943616.0
1062,2022-11-15,926.1,936.31,941.04,926.1,936.31,941.04,885.1,893.49,900.17,895.0,904.77,911.9,533661.0,242637536.0,658748544.0
1063,2022-11-16,877.0,904.77,911.9,957.6,942.56,945.42,860.8,863.31,873.78,957.6,940.29,942.9,566310.0,285056896.0,1020379584.0
1064,2022-11-17,953.8,938.84,943.81,973.5,975.42,972.88,950.2,938.84,942.9,972.5,971.04,969.26,291444.0,202279680.0,699331136.0
1065,2022-11-18,960.1,975.4,972.66,974.9,977.19,972.66,938.5,941.18,939.73,963.0,971.2,969.33,525663.0,304034284.0,930656080.0
1066,2022-11-21,969.3,971.2,960.86,970.7,972.15,973.19,938.2,951.62,956.77,938.2,956.89,960.65,443362.0,169851408.0,587251776.0
1067,2022-11-22,933.0,956.89,960.65,987.0,985.18,985.28,926.0,941.85,948.52,926.0,945.54,952.12,588023.0,390541728.0,1044120576.0
1068,2022-11-23,932.9,945.54,952.12,948.0,951.86,958.61,916.1,933.26,942.02,924.1,938.73,946.0,541324.0,157295488.0,537933664.0
1069,2022-11-24,921.0,935.37,943.31,938.9,941.69,950.03,918.2,925.55,934.31,938.9,940.76,947.71,445360.0,150834196.0,526925040.0
1070,2022-11-25,946.0,939.66,946.42,969.0,967.49,971.46,945.7,939.66,946.42,969.0,967.49,971.46,363471.0,175963836.0,611721952.0
1071,2022-11-28,975.0,967.49,968.35,1008.0,1006.06,1006.22,972.4,967.49,968.35,993.7,1004.34,1005.69,381196.0,414277300.0,950020159.0
1072,2022-11-29,992.3,1004.34,1005.69,1015.5,1029.04,1032.16,986.8,995.12,998.56,1015.5,1029.04,1032.16,409856.0,378910992.0,1176255972.0
1073,2022-11-30,1019.8,1029.04,1032.16,1031.2,1049.21,1048.42,1010.1,1018.59,1021.54,1027.9,1049.21,1048.42,401324.0,282337104.0,1065782140.0
1074,2022-12-01,1041.0,1042.51,1043.26,1059.4,1073.32,1066.28,1029.0,1040.95,1035.62,1029.0,1042.64,1036.28,409496.0,445479888.0,1327217632.0
1075,2022-12-02,1029.0,1053.76,1045.52,1101.0,1092.99,1080.01,1025.1,1037.08,1030.81,1101.0,1092.99,1080.01,429893.0,346846864.0,1088359360.0
1076,2022-12-05,1108.4,1087.53,1075.95,1125.5,1120.56,1099.45,1086.7,1087.53,1075.95,1104.0,1110.94,1093.67,472082.0,450063424.0,1217486080.0
1077,2022-12-06,1103.0,1111.09,1093.67,1103.0,1111.09,1093.67,1046.0,1054.06,1048.69,1046.0,1054.06,1048.69,476925.0,412247904.0,1468304000.0
1078,2022-12-07,1040.0,1054.06,1048.69,1062.0,1064.73,1059.79,1034.6,1037.15,1034.92,1053.3,1047.58,1041.02,503186.0,271082240.0,915775552.0
1079,2022-12-08,1052.3,1042.31,1038.76,1101.1,1093.64,1078.09,1051.7,1042.31,1038.76,1055.0,1062.73,1050.53,536826.0,318965088.0,911862592.0
1080,2022-12-09,1059.0,1066.49,1053.77,1083.4,1076.67,1061.21,1047.3,1051.62,1041.39,1070.0,1065.08,1051.81,566748.0,266182392.0,779660576.0
1081,2022-12-12,1069.0,1065.08,1055.24,1074.3,1073.44,1065.16,1035.2,1037.42,1032.07,1035.2,1037.42,1032.07,405419.0,275991760.0,893844352.0
1082,2022-12-13,1039.0,1037.42,1032.07,1058.0,1056.43,1047.45,1026.1,1028.37,1026.3,1058.0,1056.43,1047.45,440197.0,256372704.0,792084223.0
1083,2022-12-14,1068.0,1056.43,1047.45,1071.2,1071.02,1062.18,1050.0,1052.25,1046.43,1059.6,1056.17,1050.43,382118.0,216307864.0,753977152.0
1084,2022-12-15,1059.4,1054.63,1048.17,1078.7,1076.03,1062.61,1057.0,1054.63,1048.17,1065.1,1068.08,1055.32,278440.0,257246608.0,715753696.0
1085,2022-12-16,1059.1,1067.4,1055.07,1075.9,1077.27,1064.79,1054.6,1058.88,1047.16,1060.0,1064.07,1052.48,297611.0,273464336.0,872930304.0
1086,2022-12-19,1056.0,1065.91,1055.58,1075.9,1081.55,1065.59,1045.0,1050.22,1038.4,1045.0,1050.22,1038.4,294108.0,273389568.0,973198656.0
1087,2022-12-20,1041.5,1050.22,1038.4,1043.6,1050.22,1038.74,1007.4,1015.66,1010.08,1027.0,1029.79,1023.13,414370.0,306249536.0,1068219392.0
1088,2022-12-21,1030.0,1029.79,1023.13,1039.0,1041.65,1033.84,1009.5,1011.9,1005.43,1037.0,1033.1,1018.88,407633.0,229315744.0,770678016.0
1089,2022-12-22,1043.5,1029.43,1020.31,1045.3,1048.84,1033.18,1026.3,1029.43,1016.54,1037.7,1038.34,1022.61,363217.0,201132304.0,667178432.0
1090,2022-12-23,1031.1,1041.62,1027.59,1045.0,1041.62,1027.59,1016.6,1022.51,1013.2,1034.8,1034.13,1020.34,363886.0,152764400.0,537715968.0
1091,2022-12-26,1030.3,1040.75,1027.13,1031.8,1040.75,1027.13,986.4,987.77,985.21,986.4,987.77,985.21,379274.0,203762864.0,611116608.0
1092,2022-12-27,989.8,987.77,985.21,1010.0,1015.01,1007.88,983.5,985.67,983.67,1001.0,1007.36,1004.57,406985.0,212605020.0,696395912.0
1093,2022-12-28,998.1,1007.36,1004.57,1017.7,1023.24,1020.52,991.0,997.12,998.97,1008.0,1013.95,1015.66,377420.0,165275696.0,574942848.0
1094,2022-12-29,1002.5,1013.2,1013.9,1014.0,1022.15,1021.96,993.0,1008.3,1009.29,993.0,1008.3,1009.29,345408.0,177850824.0,452638048.0
1095,2022-12-30,997.0,1008.3,1013.02,1010.2,1017.45,1017.99,995.3,1005.19,1007.09,1004.5,1005.19,1007.09,273078.0,126747968.0,394812480.0
1096,2023-01-03,999.9,1005.19,1013.06,1045.5,1047.25,1043.9,999.8,1005.19,1007.09,1045.5,1047.25,1043.9,318203.0,167083808.0,548487360.0
1097,2023-01-04,1046.5,1047.25,1043.9,1054.0,1059.01,1052.6,1039.0,1046.61,1041.56,1042.7,1050.15,1046.35,341378.0,193706504.0,642757440.0
1098,2023-01-05,1044.2,1049.99,1044.58,1061.0,1065.99,1058.14,1043.6,1049.99,1044.58,1053.8,1061.9,1055.82,262657.0,172605792.0,531992896.0
1099,2023-01-06,1053.2,1061.9,1054.0,1067.0,1075.33,1065.58,1046.6,1053.29,1047.26,1051.0,1057.4,1051.44,333730.0,223359312.0,692610048.0
1100,2023-01-09,1059.0,1057.4,1051.44,1063.6,1068.27,1057.49,1050.2,1056.64,1050.95,1053.6,1061.14,1054.21,266050.0,153296596.0,465044576.0
1101,2023-01-10,1051.1,1061.14,1054.21,1061.9,1066.08,1057.44,1047.5,1052.09,1045.75,1056.6,1060.53,1053.35,290434.0,155731504.0,537346880.0
1102,2023-01-11,1061.7,1060.53,1053.35,1073.0,1076.22,1065.69,1060.7,1060.53,1053.35,1062.7,1065.22,1055.76,260766.0,170700512.0,540720192.0
1103,2023-01-12,1067.0,1065.22,1055.76,1069.0,1072.81,1060.97,1056.4,1059.52,1050.27,1065.2,1066.24,1056.39,239097.0,136100976.0,498993728.0
1104,2023-01-13,1070.9,1066.24,1056.39,1075.5,1077.45,1066.39,1062.3,1063.68,1055.23,1069.1,1069.86,1060.17,240686.0,159446496.0,661973696.0
1105,2023-01-16,1070.7,1069.86,1060.17,1075.4,1076.97,1067.74,1064.2,1066.78,1057.87,1075.2,1075.71,1066.68,207203.0,173193312.0,507637088.0
1106,2023-01-17,1081.0,1075.71,1066.68,1107.0,1103.73,1088.29,1078.5,1075.71,1066.68,1107.0,1103.73,1088.29,270101.0,222189504.0,665779648.0
1107,2023-01-18,1105.0,1103.73,1088.29,1121.4,1117.23,1100.39,1103.6,1103.73,1088.29,1117.3,1115.72,1098.28,267200.0,167446592.0,602432512.0
1108,2023-01-19,1114.0,1115.72,1098.28,1123.9,1126.12,1111.72,1112.8,1108.96,1094.46,1121.0,1121.92,1108.08,220815.0,212057536.0,611985536.0
1109,2023-01-27,1138.9,1121.92,1108.08,1145.4,1142.08,1124.3,1123.8,1121.92,1108.08,1127.0,1130.65,1117.1,178930.0,172091696.0,600038720.0
1110,2023-01-30,1125.5,1130.65,1117.1,1129.0,1132.97,1118.46,1109.8,1113.95,1102.57,1109.8,1113.95,1102.57,209140.0,207082704.0,796982400.0
1111,2023-01-31,1108.5,1113.95,1102.57,1126.0,1125.07,1111.18,1097.6,1098.65,1088.25,1125.0,1125.07,1111.18,215071.0,233084096.0,744674624.0
1112,2023-02-01,1129.8,1125.07,1111.18,1130.5,1130.2,1116.96,1085.0,1088.09,1075.97,1088.5,1088.09,1075.97,321317.0,300559328.0,1027755072.0
1113,2023-02-02,1090.0,1088.09,1075.97,1101.0,1099.39,1083.36,1078.0,1082.97,1070.81,1088.0,1093.48,1077.59,353621.0,174371824.0,631351296.0
1114,2023-02-03,1093.4,1093.48,1077.59,1093.4,1095.87,1081.89,1080.1,1081.05,1070.46,1081.9,1085.7,1077.15,236022.0,211379120.0,555867136.0
1115,2023-02-06,1078.0,1085.7,1077.15,1094.9,1094.45,1089.29,1068.5,1073.44,1067.24,1090.6,1094.37,1089.29,284739.0,189058208.0,515247968.0
1116,2023-02-07,1091.1,1094.37,1089.29,1093.5,1096.93,1092.12,1063.0,1068.71,1065.18,1067.3,1069.5,1065.84,278669.0,217157072.0,670195840.0
1117,2023-02-08,1069.3,1069.5,1065.84,1083.0,1082.89,1079.51,1065.9,1064.93,1063.5,1072.0,1073.38,1072.22,289877.0,208538000.0,567414592.0
1118,2023-02-09,1068.6,1073.38,1072.22,1076.8,1076.48,1075.2,1057.0,1059.91,1064.03,1057.0,1059.91,1064.03,371900.0,158196800.0,468311968.0
1119,2023-02-10,1056.5,1059.91,1064.03,1058.9,1064.53,1066.28,1044.1,1048.13,1054.08,1045.0,1048.74,1055.3,267210.0,153211168.0,462035840.0
1120,2023-02-13,1042.9,1048.74,1055.3,1045.8,1048.74,1055.3,1021.8,1024.98,1031.7,1038.6,1040.4,1043.7,289504.0,171015664.0,675272896.0
1121,2023-02-14,1040.8,1040.4,1043.7,1040.8,1042.96,1046.64,1027.4,1030.51,1032.76,1030.9,1034.93,1038.64,276784.0,143283776.0,390913248.0
1122,2023-02-15,1030.9,1034.93,1038.64,1050.0,1048.85,1051.89,1027.7,1028.11,1034.39,1037.0,1043.34,1048.2,348395.0,226123808.0,581759872.0
1123,2023-02-16,1041.0,1043.34,1048.2,1053.5,1055.26,1058.29,1039.0,1040.01,1047.45,1052.3,1055.26,1058.29,240686.0,149447552.0,473657440.0
1124,2023-02-17,1051.0,1055.26,1058.29,1052.4,1057.59,1062.25,1041.0,1047.13,1053.26,1049.0,1053.72,1059.31,294696.0,135650704.0,458046784.0
1125,2023-02-20,1050.0,1053.72,1059.31,1090.0,1087.36,1088.01,1050.0,1052.36,1059.31,1088.0,1087.36,1086.69,296182.0,208459136.0,681844992.0
1126,2023-02-21,1089.6,1087.36,1086.69,1092.5,1096.35,1095.1,1076.1,1080.12,1081.8,1076.1,1080.9,1082.23,284158.0,177885312.0,710327040.0
1127,2023-02-22,1064.8,1080.9,1082.23,1070.2,1080.9,1082.23,1043.8,1051.08,1054.28,1043.8,1051.08,1054.28,309122.0,208191808.0,810477184.0
1128,2023-02-23,1045.5,1051.08,1054.28,1048.0,1051.08,1054.48,1025.2,1026.92,1030.58,1048.0,1050.95,1053.66,356692.0,195706368.0,715619072.0
1129,2023-02-24,1045.0,1050.95,1053.66,1047.3,1050.95,1053.66,1017.5,1027.16,1034.66,1020.0,1030.42,1039.56,329590.0,105657560.0,424423872.0
1130,2023-02-27,1017.4,1030.42,1039.56,1019.7,1030.42,1039.56,1003.1,1006.32,1017.7,1011.0,1011.46,1021.25,316893.0,155333056.0,585054912.0
1131,2023-02-28,1014.5,1011.46,1021.25,1022.6,1026.65,1034.36,1006.9,1009.18,1018.72,1008.0,1014.96,1024.68,306067.0,100014400.0,423328384.0
1132,2023-03-01,1003.6,1014.96,1024.68,1034.4,1034.43,1040.55,998.1,1001.05,1013.37,1032.0,1034.43,1040.55,407520.0,125153600.0,513984704.0
1133,2023-03-02,1031.2,1034.43,1040.55,1035.8,1037.73,1043.8,1020.6,1025.13,1033.07,1024.0,1028.73,1037.61,336940.0,96736880.0,363822080.0
1134,2023-03-03,1028.0,1028.73,1037.61,1032.0,1033.71,1041.82,1005.2,1011.61,1022.78,1005.2,1013.35,1024.77,362071.0,100330528.0,442593536.0
1135,2023-03-06,1013.1,1013.35,1024.77,1035.7,1034.56,1042.43,1010.0,1013.35,1024.77,1010.0,1014.26,1027.18,374052.0,125872192.0,416423648.0
1136,2023-03-07,1020.0,1014.26,1027.18,1040.1,1037.97,1043.92,1018.7,1014.26,1027.18,1027.9,1027.16,1037.84,448293.0,162766736.0,460998320.0
1137,2023-03-08,1017.0,1027.16,1037.84,1038.0,1040.59,1049.18,1013.6,1017.35,1027.8,1038.0,1040.59,1049.18,358994.0,154189568.0,505502336.0
1138,2023-03-09,1042.7,1040.59,1049.18,1057.5,1056.56,1060.56,1036.1,1040.59,1049.18,1050.7,1050.28,1055.95,345650.0,196408176.0,604018112.0
1139,2023-03-10,1042.0,1050.28,1055.95,1049.8,1050.28,1055.95,1033.3,1039.59,1046.31,1049.8,1047.2,1053.0,336447.0,133364368.0,502993632.0
1140,2023-03-13,1043.8,1047.2,1053.0,1054.4,1053.64,1055.58,1043.8,1041.25,1045.46,1048.0,1050.07,1052.8,319609.0,243424400.0,620801600.0
1141,2023-03-14,1043.8,1050.07,1052.8,1047.2,1050.07,1052.8,1032.7,1032.51,1034.72,1037.9,1037.35,1040.13,273728.0,181972000.0,618490848.0
1142,2023-03-15,1051.4,1037.35,1040.13,1068.4,1064.65,1062.55,1051.4,1037.35,1040.13,1063.0,1064.38,1062.19,313826.0,217681664.0,619189248.0
1143,2023-03-16,1057.5,1064.38,1062.19,1059.3,1064.38,1062.19,1042.0,1039.89,1043.65,1043.0,1046.99,1047.4,292482.0,180276688.0,530346816.0
1144,2023-03-17,1056.2,1046.99,1047.4,1057.5,1055.2,1055.42,1041.5,1043.28,1043.54,1045.1,1047.71,1045.14,298169.0,199756384.0,556727360.0
1145,2023-03-20,1040.0,1047.71,1045.14,1040.0,1047.71,1045.14,1017.5,1021.67,1022.71,1022.4,1024.5,1023.1,291579.0,163730336.0,563464832.0
1146,2023-03-21,1027.9,1024.5,1023.1,1031.1,1036.18,1036.15,1013.2,1016.77,1017.05,1030.5,1035.04,1032.43,414056.0,156383072.0,471473984.0
1147,2023-03-22,1038.1,1035.04,1032.43,1041.5,1046.48,1042.84,1030.7,1035.04,1032.43,1034.5,1043.14,1040.54,369960.0,162362544.0,452992832.0
1148,2023-03-23,1027.3,1043.14,1040.54,1039.6,1046.6,1045.1,1027.2,1033.23,1030.93,1038.9,1046.6,1045.1,286772.0,128972496.0,430076224.0
1149,2023-03-24,1041.9,1046.6,1045.1,1054.0,1056.67,1052.29,1041.2,1046.6,1044.02,1043.1,1051.42,1046.79,318333.0,173739840.0,574341952.0
1150,2023-03-27,1045.5,1051.42,1046.79,1052.4,1059.65,1053.78,1040.6,1046.8,1041.99,1047.3,1056.45,1052.25,312192.0,180594672.0,554576832.0
1151,2023-03-28,1052.6,1056.45,1052.25,1059.7,1064.68,1059.83,1050.5,1055.81,1051.75,1051.5,1058.82,1054.29,307719.0,208184896.0,629994944.0
1152,2023-03-29,1049.8,1058.82,1054.29,1056.0,1061.45,1056.33,1048.6,1053.12,1048.26,1056.0,1061.45,1056.33,263298.0,153728448.0,459582112.0
1153,2023-03-30,1060.9,1061.45,1056.33,1067.2,1073.93,1066.23,1060.9,1061.45,1056.33,1064.5,1067.24,1059.44,244228.0,194875632.0,594226304.0
1154,2023-03-31,1064.6,1067.17,1059.44,1075.4,1078.15,1067.55,1064.6,1067.17,1059.44,1066.0,1073.68,1064.64,306844.0,200660400.0,638266112.0
1155,2023-04-03,1081.3,1073.68,1064.64,1083.0,1088.83,1079.28,1077.0,1073.68,1064.64,1083.0,1088.72,1079.28,219390.0,243184992.0,820004224.0
1156,2023-04-04,1085.0,1088.72,1079.28,1085.2,1091.13,1082.21,1078.3,1084.04,1075.1,1080.2,1088.34,1078.45,197953.0,187691696.0,798212800.0
1157,2023-04-05,1080.5,1088.34,1078.45,1084.1,1089.83,1080.86,1077.5,1082.73,1074.1,1084.1,1089.83,1080.86,148406.0,202596608.0,790254976.0
1158,2023-04-06,1083.8,1089.83,1080.86,1086.5,1093.99,1084.52,1073.0,1078.86,1070.91,1073.0,1078.86,1070.91,161432.0,242216112.0,994858496.0
1159,2023-04-07,1076.0,1078.86,1070.91,1076.0,1080.9,1072.94,1068.2,1071.6,1063.7,1075.1,1078.88,1069.71,187586.0,146698288.0,643703360.0
1160,2023-04-10,1075.6,1078.88,1069.71,1079.5,1087.6,1075.54,1070.8,1074.59,1063.45,1072.8,1077.41,1065.35,163946.0,219271920.0,855848448.0
1161,2023-04-11,1069.5,1077.41,1065.35,1078.2,1082.89,1070.56,1065.3,1067.28,1056.9,1076.0,1081.71,1069.46,222805.0,193260608.0,695585088.0
1162,2023-04-12,1077.9,1081.71,1069.46,1077.9,1084.26,1072.7,1071.3,1077.86,1066.43,1075.0,1080.69,1069.45,187416.0,208040400.0,718535552.0
1163,2023-04-13,1074.5,1080.69,1069.45,1075.0,1082.21,1070.96,1069.9,1072.11,1062.39,1070.0,1074.67,1064.3,139105.0,173346816.0,667955008.0
1164,2023-04-14,1072.0,1074.67,1064.3,1074.7,1079.87,1068.79,1063.1,1063.43,1052.89,1063.1,1063.43,1052.89,209116.0,186415200.0,779924672.0
1165,2023-04-17,1063.5,1063.43,1052.89,1064.5,1065.4,1054.72,1058.0,1058.55,1049.11,1064.5,1065.02,1053.81,183714.0,113117568.0,451985280.0
1166,2023-04-18,1065.4,1065.02,1053.81,1065.5,1068.54,1057.15,1060.1,1060.75,1050.89,1063.0,1064.55,1055.02,159476.0,131911000.0,535160928.0
1167,2023-04-19,1062.8,1064.55,1055.02,1063.6,1067.74,1058.14,1054.5,1055.77,1047.47,1055.0,1056.14,1048.98,125335.0,149377904.0,563813696.0
1168,2023-04-20,1055.0,1056.14,1048.98,1055.4,1057.82,1051.86,1048.7,1050.35,1045.85,1053.9,1053.61,1049.25,149234.0,98395104.0,371423776.0
1169,2023-04-21,1047.8,1053.61,1049.25,1047.8,1055.48,1050.4,1040.0,1045.78,1041.26,1040.0,1046.18,1042.91,162134.0,159435904.0,547312960.0
1170,2023-04-24,1038.0,1046.18,1042.91,1046.8,1054.0,1047.18,1036.9,1041.46,1038.36,1040.9,1046.17,1041.36,205169.0,123173200.0,551653440.0
1171,2023-04-25,1042.6,1046.17,1041.36,1044.2,1051.54,1045.87,1030.6,1036.93,1032.49,1030.7,1037.04,1034.85,188006.0,135036384.0,531119488.0
1172,2023-04-26,1028.9,1037.04,1034.85,1037.7,1045.24,1040.8,1025.7,1029.94,1029.19,1037.5,1045.24,1040.8,222852.0,148203824.0,500715744.0
1173,2023-04-27,1036.4,1045.24,1040.8,1039.1,1048.26,1044.25,1032.6,1040.32,1037.62,1035.0,1041.54,1039.63,189036.0,130835496.0,510669984.0
1174,2023-04-28,1038.9,1041.54,1039.63,1043.5,1051.43,1049.12,1037.5,1041.54,1039.63,1042.5,1051.43,1049.12,166214.0,155452816.0,605861376.0
1175,2023-05-04,1041.9,1051.43,1049.12,1042.5,1051.43,1049.12,1031.3,1038.23,1038.18,1035.0,1039.64,1040.61,160855.0,144572112.0,623392384.0
1176,2023-05-05,1032.4,1039.64,1040.61,1035.9,1042.11,1043.22,1030.6,1035.07,1036.69,1033.5,1038.46,1040.31,167575.0,127323576.0,543410624.0
1177,2023-05-08,1037.5,1038.46,1040.31,1042.4,1049.72,1052.76,1036.4,1038.46,1040.31,1041.8,1049.7,1052.62,139125.0,153046900.0,614630752.0
1178,2023-05-09,1041.9,1049.7,1052.62,1045.9,1054.49,1058.71,1041.1,1049.23,1052.62,1042.2,1049.67,1053.77,121169.0,113175200.0,557705664.0
1179,2023-05-10,1042.3,1049.67,1053.77,1052.0,1055.36,1058.67,1042.3,1048.6,1053.34,1050.6,1054.99,1058.26,147882.0,142985808.0,714771968.0
1180,2023-05-11,1051.6,1054.99,1058.26,1054.9,1061.48,1063.69,1050.0,1053.62,1056.72,1051.6,1054.93,1057.12,137394.0,141311200.0,703401408.0
1181,2023-05-12,1050.2,1054.93,1057.12,1064.9,1066.44,1066.9,1048.4,1051.75,1053.97,1064.9,1066.44,1066.9,177605.0,177976096.0,718567168.0
1182,2023-05-15,1068.0,1066.44,1066.9,1071.7,1080.72,1076.32,1065.0,1066.44,1065.71,1066.5,1070.9,1065.71,141454.0,213800416.0,830397056.0
1183,2023-05-16,1065.5,1070.9,1065.71,1069.3,1073.66,1069.27,1064.5,1066.92,1063.65,1067.0,1069.64,1065.91,135664.0,152272384.0,675507712.0
1184,2023-05-17,1065.8,1069.64,1065.91,1074.7,1073.87,1069.95,1065.0,1062.1,1060.44,1065.0,1062.1,1060.44,171730.0,192715216.0,827986816.0
1185,2023-05-18,1066.8,1062.1,1060.44,1076.2,1076.86,1073.41,1066.5,1062.1,1060.44,1074.2,1070.76,1068.31,145096.0,169708992.0,643629056.0
1186,2023-05-19,1064.9,1070.76,1068.31,1064.9,1072.77,1070.15,1053.0,1060.72,1058.56,1062.5,1068.84,1067.07,230092.0,137855264.0,751003328.0
1187,2023-05-22,1063.0,1068.84,1067.07,1067.9,1073.89,1070.64,1060.6,1068.55,1065.88,1065.3,1073.74,1070.64,154764.0,161142864.0,707300864.0
1188,2023-05-23,1067.2,1073.16,1070.64,1070.5,1076.89,1073.96,1056.1,1063.85,1062.15,1059.5,1068.05,1065.85,177724.0,182289808.0,718771712.0
1189,2023-05-24,1061.6,1068.05,1065.85,1063.9,1072.52,1069.61,1054.7,1060.83,1060.6,1056.1,1061.55,1061.79,183543.0,178800560.0,783054528.0
1190,2023-05-25,1054.0,1061.55,1061.79,1059.2,1064.24,1065.5,1052.7,1057.35,1057.91,1057.0,1062.15,1064.63,164501.0,149113648.0,663084480.0
1191,2023-05-26,1057.5,1062.15,1064.63,1058.9,1064.95,1067.28,1054.3,1060.14,1063.76,1056.5,1060.81,1063.76,121117.0,120377504.0,631116928.0
1192,2023-05-29,1059.9,1060.81,1063.76,1068.5,1070.97,1077.18,1059.7,1060.81,1063.76,1068.0,1069.77,1074.98,129671.0,150852512.0,828512064.0
1193,2023-05-30,1069.6,1069.77,1074.98,1070.6,1074.46,1079.31,1064.2,1066.98,1071.01,1068.2,1071.82,1078.05,139764.0,187721296.0,913968832.0
1194,2023-05-31,1067.7,1071.82,1078.05,1068.5,1074.3,1079.11,1059.1,1063.44,1071.38,1062.6,1066.33,1075.17,132710.0,217791088.0,917399552.0
1195,2023-06-01,1062.0,1066.33,1075.17,1065.0,1068.09,1078.39,1056.7,1060.29,1071.61,1065.0,1068.09,1078.39,151091.0,184236304.0,847706976.0
1196,2023-06-02,1069.4,1068.09,1078.39,1084.5,1089.22,1092.24,1068.5,1068.09,1078.39,1078.8,1086.96,1090.84,212092.0,280710144.0,1025982016.0
1197,2023-06-05,1082.5,1086.96,1090.84,1091.4,1100.37,1103.81,1082.5,1086.96,1090.84,1087.2,1091.08,1097.82,150708.0,229121600.0,939549248.0
1198,2023-06-06,1085.3,1091.08,1097.82,1096.4,1102.32,1108.31,1084.1,1090.95,1097.82,1096.1,1102.32,1108.31,154919.0,204607760.0,837786240.0
1199,2023-06-07,1099.0,1102.32,1108.31,1100.2,1107.09,1112.28,1093.3,1100.11,1104.26,1098.0,1105.68,1109.54,157620.0,288090400.0,995078784.0
1200,2023-06-08,1098.9,1105.68,1109.54,1100.4,1110.87,1115.14,1089.0,1092.46,1101.32,1089.0,1092.46,1101.32,146445.0,332675168.0,1321305344.0
1201,2023-06-09,1089.3,1092.46,1101.32,1095.3,1100.85,1107.53,1087.3,1089.37,1097.23,1095.3,1100.85,1107.53,145563.0,220569136.0,897118528.0
1202,2023-06-12,1098.1,1100.85,1107.53,1109.0,1109.63,1116.02,1091.2,1092.3,1100.08,1108.3,1109.63,1116.02,157940.0,197049136.0,783378752.0
1203,2023-06-13,1109.0,1109.63,1116.02,1116.0,1115.39,1122.46,1106.6,1108.5,1116.02,1115.5,1115.39,1122.46,172871.0,273380480.0,940781824.0
